"","Accession","log2_foldchange","foldchange","AveExpr","t","p_value","adj_p_value","q_value","B","description","exp_q.value_combined","sum_pep_score","coverage_percent","num_peptides","num_psms","num_unique_peptides","num_aas","mw_kda","calc_pi","biological_process","cellular_component","molecular_function","entrez_gene_id","ensembl_gene_id","gene_symbol","reactome_pathways","wikipathways"
"173","Q3TA40",0.347077316025068,1.27198117214946,23.9298758317554,-1.99655950827272,0.061214216564561,0.999721833650411,0.999721833650411,-4.23708717537948,"RIKEN cDNA 6430548M08 gene OS=Mus musculus OX=10090 GN=6430548M08Rik PE=1 SV=1",0,109.054,29,12,65,12,397,45.2,5.07,NA,NA,NA,"234797","ENSMUSG00000031824","6430548M08Rik",NA,NA
"174","E9Q5V3",0.346882630192848,1.27180953504112,19.2751839415413,-1.84516970560439,0.0815192085892308,0.999721833650411,0.999721833650411,-4.30497578321549,"Gasdermin-E OS=Mus musculus OX=10090 GN=Gsdme PE=1 SV=1",0.052,1.157,3,1,1,1,424,46.8,5.4,"other biological processes","plasma membrane;other membranes;cytosol",NA,NA,"ENSMUSG00000029821","Gsdme",NA,NA
"175","Q8BJ64",0.345967331994711,1.2710029087258,21.9237100531726,-2.12895052162529,0.0473116219661562,0.999721833650411,0.999721833650411,-4.17611014653751,"Choline dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Chdh PE=1 SV=1",0.002,3.469,2,1,2,1,596,66.4,8.51,"other metabolic processes",NA,"other molecular function","218865","ENSMUSG00000015970","Chdh","Choline catabolism","One carbon metabolism and related pathways; Glutathione and one carbon metabolism"
"176","F6RDM4",0.345443846408489,1.27054180573021,18.7901954565482,-1.34232352119864,0.199439140835374,0.999721833650411,0.999721833650411,-4.51683607523416,"Glutaminase (Fragment) OS=Mus musculus OX=10090 GN=Gls PE=1 SV=1",0,17.236,32,2,5,1,123,13.6,7.01,"other metabolic processes","mitochondrion","other molecular function",NA,"ENSMUSG00000026103","Gls",NA,"Oxidative Stress and Redox Pathway"
"177","P59648",-0.344054586622487,-1.26931891177681,22.4312256526954,2.40059313965005,0.0273853009244522,0.999721833650411,0.999721833650411,-4.04773638967152,"FXYD domain-containing ion transport regulator 7 OS=Mus musculus OX=10090 GN=Fxyd7 PE=3 SV=1",0,9.117,16,1,16,1,80,8.5,7.84,"transport;other biological processes","other membranes","other molecular function","57780","ENSMUSG00000036578","Fxyd7","Ion homeostasis; Ion transport by P-type ATPases",NA
"178","Q8K298",0.343309867937165,1.26866385887346,22.8017128138757,-1.6384318303202,0.118680946287537,0.999721833650411,0.999721833650411,-4.39359702237237,"Anillin OS=Mus musculus OX=10090 GN=Anln PE=1 SV=2",0,115.781,12,12,61,12,1121,122.7,6.98,"cell cycle OR cell proliferation;cell organization and biogenesis;developmental processes;other biological processes","cytoskeleton;nucleus;other cell component","cytoskeletal activity;other molecular function","68743","ENSMUSG00000036777","Anln","RHOA GTPase cycle; RHOC GTPase cycle; RHOB GTPase cycle",NA
"179","O35226",-0.341226417783382,-1.26683305597702,21.4662530221398,1.92056530137493,0.0707612887120265,0.999721833650411,0.999721833650411,-4.27144049191703,"26S proteasome non-ATPase regulatory subunit 4 OS=Mus musculus OX=10090 GN=Psmd4 PE=1 SV=1",0,42.872,18,5,23,5,376,40.7,4.79,"cell organization and biogenesis;protein metabolism;other metabolic processes","cytosol;nucleus;other cell component","other molecular function","19185","ENSMUSG00000005625","Psmd4","Ub-specific processing proteases; UCH proteinases; Downstream TCR signaling; FCERI mediated NF-kB activation; Neddylation; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Regulation of RUNX3 expression and activity; Antigen processing: Ubiquitination & Proteasome degradation; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Separation of Sister Chromatids; CDK-mediated phosphorylation and removal of Cdc6; The role of GTSE1 in G2/M progression after G2 checkpoint; MAPK6/MAPK4 signaling; Regulation of PTEN stability and activity; ABC-family proteins mediated transport; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of ornithine decarboxylase (ODC); Activation of NF-kappaB in B cells; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Cross-presentation of soluble exogenous antigens (endosomes); SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; CDT1 association with the CDC6:ORC:origin complex; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; ROS sensing by NFE2L2; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling","Id Signaling Pathway; Proteasome Degradation"
"180","Q9D289",-0.340071110410761,-1.26581898462601,18.7285289208264,0.90319743966832,0.378341781238645,0.999721833650411,0.999721833650411,-4.6504447626178,"Trafficking protein particle complex subunit 6B OS=Mus musculus OX=10090 GN=Trappc6b PE=1 SV=1",0,43.819,32,4,19,4,158,17.9,8.68,"transport;developmental processes;other biological processes","ER/Golgi;other cell component",NA,"78232","ENSMUSG00000020993","Trappc6b","RAB GEFs exchange GTP for GDP on RABs; COPII-mediated vesicle transport",NA
"181","P62823",0.338860097950821,1.26475688950278,25.2612805771858,-2.13693209447246,0.0465732538641982,0.999721833650411,0.999721833650411,-4.17239394139111,"Ras-related protein Rab-3C OS=Mus musculus OX=10090 GN=Rab3c PE=1 SV=1",0,143.281,47,9,221,5,227,25.9,5.24,"transport;other biological processes","plasma membrane;other membranes;cytosol;ER/Golgi;other cytoplasmic organelle;other cell component","cytoskeletal activity;other molecular function","67295","ENSMUSG00000021700","Rab3c","RAB geranylgeranylation",NA
"182","Q8R3Q6",-0.338719812330503,-1.26463391231519,20.9228722888464,1.55327905756313,0.137750154852472,0.999721833650411,0.999721833650411,-4.42843786932854,"Coiled-coil domain-containing protein 58 OS=Mus musculus OX=10090 GN=Ccdc58 PE=1 SV=1",0,85.67,38,4,20,4,144,16.7,8.16,NA,NA,NA,"381045","ENSMUSG00000075229","Ccdc58",NA,NA
"183","Q9JKL5",0.338121588119993,1.26410963117976,21.3835299228611,-2.0105939559842,0.0595831025835498,0.999721833650411,0.999721833650411,-4.23068750596598,"Calcineurin B homologous protein 3 OS=Mus musculus OX=10090 GN=Tesc PE=1 SV=2",0,37.224,29,5,21,5,214,24.6,4.98,"protein metabolism;other metabolic processes;transport;developmental processes;other biological processes","plasma membrane;other membranes;cytosol;nucleus;other cell component","enzyme regulator activity;other molecular function","57816","ENSMUSG00000029359","Tesc",NA,NA
"184","Q9Z0V2",-0.337102151924057,-1.263216702403,25.3459066557574,2.93197474600956,0.00890306768925916,0.999721833650411,0.999721833650411,-3.79214368703285,"Potassium voltage-gated channel subfamily D member 2 OS=Mus musculus OX=10090 GN=Kcnd2 PE=1 SV=1",0,146.051,28,13,105,11,630,70.5,8.07,"cell organization and biogenesis;stress response;transport;other biological processes","plasma membrane;other membranes;ER/Golgi;other cell component","transporter activity;other molecular function","16508","ENSMUSG00000060882","Kcnd2","Voltage gated Potassium channels; Phase 1 - inactivation of fast Na+ channels","miR-1 in cardiac development"
"185","Q31125",-0.335779465293548,-1.26205909521395,20.4766094680105,1.62867326061485,0.120746107403859,0.999721833650411,0.999721833650411,-4.39764322924296,"Zinc transporter SLC39A7 OS=Mus musculus OX=10090 GN=Slc39a7 PE=1 SV=2",0,17.053,3,1,12,1,476,50.6,6.87,"transport;other biological processes","other membranes;ER/Golgi;nucleus","transporter activity","14977","ENSMUSG00000024327","Slc39a7","Zinc influx into cells by the SLC39 gene family",NA
"186","P62320",0.335777401892305,1.26205729016689,17.6747044743133,-1.63396880404017,0.120633280545155,0.999721833650411,0.999721833650411,-4.41473786552126,"Small nuclear ribonucleoprotein Sm D3 OS=Mus musculus OX=10090 GN=Snrpd3 PE=1 SV=1",0.001,4.257,7,1,1,1,126,13.9,10.32,"cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes","cytosol;nucleus;other cell component","nucleic acid binding activity;other molecular function","67332","ENSMUSG00000020180","Snrpd3","snRNP Assembly; RNA Polymerase II Transcription Termination; mRNA Splicing - Major Pathway; mRNA Splicing - Minor Pathway; SLBP independent Processing of Histone Pre-mRNAs; SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs","mRNA processing"
"187","Q922B2",-0.335550234624669,-1.26185858182765,22.4523638124358,2.87820482979308,0.0100000923742805,0.999721833650411,0.999721833650411,-3.81793209621193,"Aspartate--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Dars1 PE=1 SV=2",0,54.788,17,7,45,7,501,57.1,6.49,"protein metabolism;RNA metabolism OR transcription;other metabolic processes","cytosol;other cell component","nucleic acid binding activity;other molecular function","226414","ENSMUSG00000026356","Dars1",NA,"Alanine and aspartate metabolism"
"188","Q60829",0.335318528449882,1.26165593543393,24.8931233592585,-1.96854113479903,0.0645909479781978,0.999721833650411,0.999721833650411,-4.24981323873887,"Protein phosphatase 1 regulatory subunit 1B OS=Mus musculus OX=10090 GN=Ppp1r1b PE=1 SV=2",0,192.751,75,9,166,9,194,21.8,4.65,"RNA metabolism OR transcription;other metabolic processes;signal transduction;other biological processes","nucleus;other cell component","signal transduction activity or receptor binding;enzyme regulator activity","19049","ENSMUSG00000061718","Ppp1r1b","DARPP-32 events",NA
"189","Q9D8S4",0.333930043633124,1.26044227118171,23.0525948138465,-2.38249635493067,0.0284206026519713,0.999721833650411,0.999721833650411,-4.0563856293579,"Oligoribonuclease, mitochondrial OS=Mus musculus OX=10090 GN=Rexo2 PE=1 SV=2",0,40.889,26,6,59,6,237,26.7,7.15,"RNA metabolism OR transcription;other metabolic processes","mitochondrion;nucleus;other cell component","nucleic acid binding activity;other molecular function","104444","ENSMUSG00000032026","Rexo2",NA,NA
"190","Q8CC27",0.333822612738906,1.26034841531135,18.9013647701165,-1.65460478936647,0.115324490418124,0.999721833650411,0.999721833650411,-4.38686189988633,"Voltage-dependent L-type calcium channel subunit beta-2 OS=Mus musculus OX=10090 GN=Cacnb2 PE=1 SV=1",0,46.074,14,8,79,3,655,73.1,8.47,"cell-cell signaling;cell organization and biogenesis;transport;other biological processes","plasma membrane;other membranes;other cell component","transporter activity;cytoskeletal activity;other molecular function","12296","ENSMUSG00000057914","Cacnb2","Phase 0 - rapid depolarisation; Regulation of insulin secretion; Presynaptic depolarization and calcium channel opening; Phase 2 - plateau phase",NA
"191","Q8C561",0.333784573161413,1.26031518411016,20.8541692636858,-1.9429201033674,0.0678236423206314,0.999721833650411,0.999721833650411,-4.26138952603408,"G-protein coupled receptor-associated protein LMBRD2 OS=Mus musculus OX=10090 GN=Lmbrd2 PE=1 SV=1",0,63.436,6,3,24,3,694,81,7.34,"signal transduction","plasma membrane;other membranes",NA,"320506","ENSMUSG00000039704; ENSMUSG00000116236","Lmbrd2",NA,NA
"192","E0CX32",-0.333391292275493,-1.25997166707732,19.0703541656954,1.56134108807389,0.135840897555076,0.999721833650411,0.999721833650411,-4.4251854859869,"Coiled-coil domain-containing protein 85A OS=Mus musculus OX=10090 GN=Ccdc85a PE=1 SV=1",0,15.813,6,2,2,2,545,59.6,8.68,NA,"other cell component",NA,"216613","ENSMUSG00000032878","Ccdc85a",NA,NA
"193","Q8BH44",0.332152189882901,1.25888996678835,22.6655078414659,-2.31364479990756,0.0327024768222386,0.999721833650411,0.999721833650411,-4.08918975670692,"Coronin-2B OS=Mus musculus OX=10090 GN=Coro2b PE=1 SV=2",0,85.63,19,8,66,8,480,54.9,8.27,"cell adhesion;cell organization and biogenesis;other biological processes","other membranes;cytoskeleton;other cell component","cytoskeletal activity","235431","ENSMUSG00000041729","Coro2b",NA,NA
"194","Q9ESM3",0.331683732185393,1.25848125882016,20.6900954324886,-1.02400392697923,0.319390026661399,0.999721833650411,0.999721833650411,-4.61610126795049,"Hyaluronan and proteoglycan link protein 2 OS=Mus musculus OX=10090 GN=Hapln2 PE=1 SV=1",0,29.355,12,4,8,4,341,37.9,9.09,"cell adhesion;cell organization and biogenesis;developmental processes","extracellular matrix","other molecular function","73940","ENSMUSG00000004894","Hapln2",NA,NA
"195","Q7TSH2",-0.331160400381574,-1.25802483261074,18.1799144005901,1.74324090607174,0.0983357538444611,0.999721833650411,0.999721833650411,-4.34932913867599,"Phosphorylase b kinase regulatory subunit beta OS=Mus musculus OX=10090 GN=Phkb PE=1 SV=1",0,12.011,5,3,5,3,1085,123.8,6.83,"protein metabolism;other metabolic processes","plasma membrane;other membranes;other cell component","other molecular function","102093","ENSMUSG00000036879","Phkb","Glycogen breakdown (glycogenolysis)","Glycogen Metabolism"
"196","Q64689",-0.330782449553077,-1.25769530402794,19.4013905166517,1.53746337443892,0.141560830959873,0.999721833650411,0.999721833650411,-4.43478909863143,"Sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase OS=Mus musculus OX=10090 GN=St8sia3 PE=1 SV=2",0,12.063,12,3,8,3,380,43.9,9.52,"protein metabolism;other metabolic processes","other membranes;ER/Golgi","other molecular function","20451","ENSMUSG00000056812","St8sia3","Sialic acid metabolism; N-Glycan antennae elongation",NA
"197","Q9JHU2",0.329658006702765,1.25671543269256,21.583921752131,-1.82959866354971,0.0839126316883777,0.999721833650411,0.999721833650411,-4.31182771441305,"Palmdelphin OS=Mus musculus OX=10090 GN=Palmd PE=1 SV=1",0.006,2.238,4,1,10,1,551,62.7,5.66,"other biological processes","other membranes;other cell component",NA,"114301",NA,"Palmd",NA,NA
"198","Q68FD5",-0.32931316261163,-1.25641507877907,29.7712964286382,2.23003359737289,0.0387054342590112,0.999721833650411,0.999721833650411,-4.12876105382237,"Clathrin heavy chain 1 OS=Mus musculus OX=10090 GN=Cltc PE=1 SV=3",0,1842.976,51,73,1690,73,1675,191.4,5.69,"cell cycle OR cell proliferation;cell organization and biogenesis;other metabolic processes;transport;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component","signal transduction activity or receptor binding;cytoskeletal activity;nucleic acid binding activity;other molecular function","67300","ENSMUSG00000047126","Cltc","MHC class II antigen presentation; Recycling pathway of L1; Cargo recognition for clathrin-mediated endocytosis; Golgi Associated Vesicle Biogenesis; LDL clearance; Retrograde neurotrophin signalling; Formation of annular gap junctions; Lysosome Vesicle Biogenesis; WNT5A-dependent internalization of FZD4; WNT5A-dependent internalization of FZD2, FZD5 and ROR2; VLDLR internalisation and degradation; RHOU GTPase cycle; RHOV GTPase cycle","IL-7 Signaling Pathway; Kit Receptor Signaling Pathway"
"199","Q5FWK3",-0.328413637005529,-1.25563194357618,23.4324391769252,2.34919624500744,0.0304217524784504,0.999721833650411,0.999721833650411,-4.07227300112858,"Rho GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Arhgap1 PE=1 SV=1",0,149.498,45,14,111,14,439,50.4,6.44,"transport;signal transduction;other biological processes","plasma membrane;other membranes;other cytoplasmic organelle;other cell component","enzyme regulator activity;other molecular function","228359","ENSMUSG00000027247","Arhgap1","RHOA GTPase cycle; RHOB GTPase cycle; CDC42 GTPase cycle; RAC1 GTPase cycle; RHOC GTPase cycle; RHOG GTPase cycle; RND2 GTPase cycle; RAC2 GTPase cycle; RAC3 GTPase cycle; RHOF GTPase cycle; RHOD GTPase cycle; RHOJ GTPase cycle; RHOQ GTPase cycle",NA
"200","Q9CZR8",-0.327623511856377,-1.2549444561147,23.498492706341,2.59670784460819,0.0182182398579707,0.999721833650411,0.999721833650411,-3.95351821254119,"Elongation factor Ts, mitochondrial OS=Mus musculus OX=10090 GN=Tsfm PE=1 SV=1",0,67.095,31,7,100,7,324,35.3,7.06,"protein metabolism;other metabolic processes;other biological processes","mitochondrion;nucleus","nucleic acid binding activity","66399","ENSMUSG00000040521","Tsfm",NA,NA
"201","A0A0A0MQE8",-0.326854527455378,-1.25427572465126,22.275578316241,0.93543346888964,0.36193760507099,0.999721833650411,0.999721833650411,-4.64163320796116,"Rho GTPase-activating protein 21 OS=Mus musculus OX=10090 GN=Arhgap21 PE=1 SV=1",0,109.649,8,12,65,1,1949,216.3,7.71,"signal transduction;other biological processes",NA,"enzyme regulator activity",NA,"ENSMUSG00000036591","Arhgap21",NA,NA
"202","E9Q557",0.326602869675536,1.25405695304212,20.6036787805189,-0.634937090292003,0.533452502937293,0.999721833650411,0.999721833650411,-4.71312372994149,"Desmoplakin OS=Mus musculus OX=10090 GN=Dsp PE=1 SV=1",0,238.505,14,33,35,33,2883,332.7,6.8,"cell adhesion;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;other biological processes","plasma membrane;other membranes;cytoskeleton;other cell component","other molecular function","109620","ENSMUSG00000054889","Dsp","Neutrophil degranulation; Formation of the cornified envelope; RND3 GTPase cycle; RND1 GTPase cycle; Apoptotic cleavage of cell adhesion  proteins","Lung fibrosis; Alpha6-Beta4 Integrin Signaling Pathway"
