Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
Q9ER72,0.22522375158812835,1.1689585315342743,19.137201070361197,1.0487322472972234,0.3081699643583089,0.9997218336504108,0.9997218336504108,-4.608636480084793,"Cysteine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Cars1 PE=1 SV=2",0,18.503,3,2,4,2,831,94.8,6.76,protein metabolism;RNA metabolism OR transcription;other metabolic processes,cytosol;other cell component,nucleic acid binding activity;other molecular function,27267,ENSMUSG00000010755,Cars1,NA,NA
Q91VW3,-0.2252162503176116,-1.1689524535682987,23.31065552430038,-1.6533131752524353,0.11558954006106666,0.9997218336504108,0.9997218336504108,-4.387401114715728,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Mus musculus OX=10090 GN=Sh3bgrl3 PE=1 SV=1,0,61.794,31,3,33,3,93,10.5,5.14,NA,nucleus;other cell component,other molecular function,73723,ENSMUSG00000028843,Sh3bgrl3,NA,NA
A2AQ51,0.22515712392457488,1.168904547029514,19.395082659685308,0.9865100368978986,0.3385560110692484,0.9997218336504108,0.9997218336504108,-4.6123419847275064,Solute carrier family 12 member 1 OS=Mus musculus OX=10090 GN=Slc12a1 PE=1 SV=1,0.008,2.091,1,1,1,1,1090,119.7,7.74,transport,other membranes,transporter activity,NA,ENSMUSG00000027202,Slc12a1,NA,NA
P68040,0.22514043299168662,1.1688910237318413,23.46054783456136,2.0474255575776237,0.05548687808506136,0.9997218336504108,0.9997218336504108,-4.213816132330676,Receptor of activated protein C kinase 1 OS=Mus musculus OX=10090 GN=Rack1 PE=1 SV=3,0,89.394,29,7,82,7,317,35.1,7.69,cell cycle OR cell proliferation;protein metabolism;other metabolic processes;developmental processes;signal transduction;other biological processes,plasma membrane;cytosol;mitochondrion;translational apparatus;nucleus;other cell component,signal transduction activity or receptor binding;enzyme regulator activity;translation activity;other molecular function,14694,ENSMUSG00000020372,Rack1,Regulation of TNFR1 signaling; TNFR1-induced NFkappaB signaling pathway; TNFR1-mediated ceramide production,TNF-alpha NF-kB Signaling Pathway; IL-3 Signaling Pathway; IL-2 Signaling Pathway
Q8BFZ2,-0.22509295361954074,-1.168852555935722,19.291396380238197,-1.155312619938172,0.263931688982062,0.9997218336504108,0.9997218336504108,-4.574933570619151,Phospholipid phosphatase-related protein type 1 OS=Mus musculus OX=10090 GN=Plppr1 PE=1 SV=1,0.005,2.4,5,1,4,1,325,35.9,6.83,other metabolic processes;developmental processes;signal transduction,plasma membrane;other membranes;nucleus,other molecular function,272031,ENSMUSG00000063446,Plppr1,NA,NA
Q8K406,-0.2250571178741474,-1.1688235226465011,22.97169505592206,-1.2252384593295713,0.23626617129179203,0.9997218336504108,0.9997218336504108,-4.551342360610476,Leucine-rich repeat LGI family member 3 OS=Mus musculus OX=10090 GN=Lgi3 PE=1 SV=1,0,126.899,25,11,82,11,548,61.8,8.16,transport;other biological processes,non-structural extracellular;ER/Golgi;other cell component,other molecular function,213469,ENSMUSG00000033595,Lgi3,LGI-ADAM interactions,NA
Q8BP92,0.22498161307103715,1.1687623527678246,23.490503987259725,0.6641448889843574,0.5150100044947483,0.9997218336504108,0.9997218336504108,-4.707260473716889,Reticulocalbin-2 OS=Mus musculus OX=10090 GN=Rcn2 PE=1 SV=1,0,167.261,38,10,94,10,320,37.2,4.42,NA,ER/Golgi;nucleus,other molecular function,26611,ENSMUSG00000032320,Rcn2,NA,PluriNetWork: mechanisms associated with pluripotency
P84091,-0.22480237730976427,-1.1686171585363065,28.152479812185742,-2.0400916987955955,0.05628165531965446,0.9997218336504108,0.9997218336504108,-4.21718411502639,AP-2 complex subunit mu OS=Mus musculus OX=10090 GN=Ap2m1 PE=1 SV=1,0,224.387,50,22,355,22,435,49.6,9.54,cell organization and biogenesis;other metabolic processes;transport;other biological processes,plasma membrane;other membranes;other cell component,signal transduction activity or receptor binding;other molecular function,11773,ENSMUSG00000022841,Ap2m1,"Cargo recognition for clathrin-mediated endocytosis; MHC class II antigen presentation; Recycling pathway of L1; LDL clearance; Trafficking of GluR2-containing AMPA receptors; Retrograde neurotrophin signalling; Formation of annular gap junctions; WNT5A-dependent internalization of FZD4; WNT5A-dependent internalization of FZD2, FZD5 and ROR2; VLDLR internalisation and degradation",NA
E9PYI7,-0.22474076106713525,-1.1685672489859793,22.56603183837403,-1.063424577921241,0.30163897733182937,0.9997218336504108,0.9997218336504108,-4.604133518738842,LIM domain only 7 OS=Mus musculus OX=10090 GN=Lmo7 PE=1 SV=1,0,169.56,18,20,70,20,1453,164.6,5.73,other biological processes,plasma membrane;other membranes;nucleus;other cell component,cytoskeletal activity;other molecular function,380928,ENSMUSG00000033060,Lmo7,NA,NA
Q8CG71,-0.22429642632700109,-1.1682073981103838,20.804760472131022,-1.5655548358375309,0.1348518439829018,0.9997218336504108,0.9997218336504108,-4.423481625337568,Prolyl 3-hydroxylase 2 OS=Mus musculus OX=10090 GN=P3h2 PE=1 SV=1,0.008,2.107,1,1,4,1,703,80.1,5.85,protein metabolism;other metabolic processes;other biological processes,extracellular matrix;cytosol;ER/Golgi;nucleus,other molecular function,210530,ENSMUSG00000038168,P3h2,Collagen biosynthesis and modifying enzymes,NA
Q9JMH6,0.22423878325194835,1.168160723158599,21.11432130908862,1.1988952986578205,0.24610391275121263,0.9997218336504108,0.9997218336504108,-4.56032267377947,"Thioredoxin reductase 1, cytoplasmic OS=Mus musculus OX=10090 GN=Txnrd1 PE=1 SV=3",0,67.054,16,6,28,6,613,67,7.44,cell cycle OR cell proliferation;other metabolic processes;stress response;developmental processes;other biological processes,cytosol;nucleus;other cell component,other molecular function,50493,ENSMUSG00000020250,Txnrd1,TP53 Regulates Metabolic Genes; Detoxification of Reactive Oxygen Species; Interconversion of nucleotide di- and triphosphates; Metabolism of ingested MeSeO2H into MeSeH,Selenium metabolism/Selenoproteins; Folic Acid Network; Oxidative Stress; Oxidative Stress and Redox Pathway
P04259,-0.22415667956580876,-1.1680942450952636,18.979023210741634,-0.480243950669164,0.636834446488777,0.9997218336504108,0.9997218336504108,-4.740042322215862,"CRAP Keratin, type II cytoskeletal 6B OS=Homo sapiens OX=9606 GN=KRT6B PE=1 SV=5",0,302.586,46,29,194,4,564,60,8,cell organization and biogenesis;developmental processes;other biological processes,cytosol;cytoskeleton,cytoskeletal activity,3854,ENSG00000185479,KRT6B,Formation of the cornified envelope,NA
Q6PH08,-0.22414922034843343,-1.168088205671742,19.254936151749845,-0.9650630548526322,0.34729231225132484,0.9997218336504108,0.9997218336504108,-4.633305168778112,ERC protein 2 OS=Mus musculus OX=10090 GN=Erc2 PE=1 SV=2,0,323.885,39,35,329,1,957,110.6,7.03,cell-cell signaling;cell organization and biogenesis;transport,plasma membrane;other membranes;cytoskeleton;ER/Golgi;other cell component,other molecular function,238988,ENSMUSG00000040640,Erc2,NA,Exercise-induced Circadian Regulation
Q9Z2I0,-0.22392721172735008,-1.1679084686570573,27.161944458931625,-1.7824288783166422,0.09154321111824831,0.9997218336504108,0.9997218336504108,-4.332419464542752,Mitochondrial proton/calcium exchanger protein OS=Mus musculus OX=10090 GN=Letm1 PE=1 SV=1,0,544.883,53,37,527,37,738,82.9,6.52,cell organization and biogenesis;transport;other biological processes,other membranes;mitochondrion,transporter activity;translation activity;other molecular function,56384,ENSMUSG00000005299,Letm1,RHOG GTPase cycle,NA
P06837,0.2239224667113504,1.167904627418889,28.648602468678742,0.9980883017499578,0.33145680597335836,0.9997218336504108,0.9997218336504108,-4.623768837075698,Neuromodulin OS=Mus musculus OX=10090 GN=Gap43 PE=1 SV=1,0,592.641,75,22,807,22,227,23.6,4.73,cell organization and biogenesis;stress response;developmental processes;other biological processes,plasma membrane;other membranes;other cell component,other molecular function,14432,ENSMUSG00000047261,Gap43,L1CAM interactions,Spinal Cord Injury
Q9D2N9,-0.22387220648663586,-1.1678639409779605,23.886825064273353,-1.321027851285533,0.20302936544824915,0.9997218336504108,0.9997218336504108,-4.517500990220824,Vacuolar protein sorting-associated protein 33A OS=Mus musculus OX=10090 GN=Vps33a PE=1 SV=2,0,16.11,14,7,22,7,598,67.5,7.08,cell organization and biogenesis;other metabolic processes;transport;developmental processes;other biological processes,other membranes;other cytoplasmic organelle;other cell component,other molecular function,77573,ENSMUSG00000029434,Vps33a,NA,NA
Q8BGR3,0.2238374470149651,1.1678358034690646,21.810400585619867,1.066689826614902,0.30020118911368426,0.9997218336504108,0.9997218336504108,-4.6031259745918804,Calcium/calmodulin-dependent protein kinase IV OS=Mus musculus OX=10090 GN=Camk4 PE=1 SV=1,0,109.318,26,9,50,9,469,52.5,4.91,protein metabolism;other metabolic processes;developmental processes;other biological processes,nucleus;other cell component,kinase activity;other molecular function,12326,ENSMUSG00000038128,Camk4,NA,Hypothetical Network for Drug Addiction; Mitochondrial Gene Expression; Calcium Regulation in the Cardiac Cell
A0A0G2JEX1,-0.22360514012926558,-1.167647770343877,18.566169987700448,-1.1593205450248292,0.2657002810925768,0.9997218336504108,0.9997218336504108,-4.573006208320477,Nexilin OS=Mus musculus OX=10090 GN=Nexn PE=1 SV=1,0.001,5.009,2,1,7,1,671,80,5.22,cell adhesion;cell organization and biogenesis;developmental processes,plasma membrane;other membranes,NA,68810,ENSMUSG00000039103,Nexn,NA,NA
Q9JHW2,0.22345797799383504,1.1675286704850705,22.59128833658675,1.2968227755470192,0.21105927644744227,0.9997218336504108,0.9997218336504108,-4.526223719428499,Omega-amidase NIT2 OS=Mus musculus OX=10090 GN=Nit2 PE=1 SV=1,0,51.94,26,6,40,6,276,30.5,6.9,other metabolic processes,cytosol;cytoskeleton,other molecular function,52633,ENSMUSG00000022751,Nit2,Neutrophil degranulation,NA
Q8C8N2,-0.2233402042546757,-1.1674333637148882,24.841825734839325,-1.8716968151742632,0.07757989375489245,0.9997218336504108,0.9997218336504108,-4.2932430249091835,Protein SCAI OS=Mus musculus OX=10090 GN=Scai PE=1 SV=2,0,147.045,25,16,154,16,606,70.2,8.6,RNA metabolism OR transcription;other metabolic processes;other biological processes,other membranes;nucleus;other cell component,other molecular function,320271,ENSMUSG00000035236,Scai,RHO GTPases Activate Formins,NA
Q2M3X8,-0.22322985265868311,-1.1673440702714715,24.536976075776433,-1.3933308256198786,0.1804766145436815,0.9997218336504108,0.9997218336504108,-4.490786548936213,Phosphatase and actin regulator 1 OS=Mus musculus OX=10090 GN=Phactr1 PE=1 SV=1,0,142.543,27,15,121,15,580,66.2,6.96,cell organization and biogenesis;developmental processes;other biological processes,cytosol;nucleus;other cell component,enzyme regulator activity;cytoskeletal activity;other molecular function,218194,ENSMUSG00000054728,Phactr1,NA,NA
P61982,0.2227351544713514,1.1669438581812956,27.594841794547374,1.5792505511699282,0.1316787922163172,0.9997218336504108,0.9997218336504108,-4.417925096086978,14-3-3 protein gamma OS=Mus musculus OX=10090 GN=Ywhag PE=1 SV=2,0,203.01,62,15,450,8,247,28.3,4.89,transport;other biological processes,cytosol;other cell component,signal transduction activity or receptor binding;cytoskeletal activity;other molecular function,22628,ENSMUSG00000051391,Ywhag,Anchoring of the basal body to the plasma membrane; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Recruitment of NuMA to mitotic centrosomes; AURKA Activation by TPX2; TP53 Regulates Metabolic Genes; Activation of BAD and translocation to mitochondria ; RHO GTPases activate PKNs; Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex; Regulation of localization of FOXO transcription factors,TNF-alpha NF-kB Signaling Pathway; Myometrial Relaxation and Contraction Pathways; Calcium Regulation in the Cardiac Cell
Q8BMD8,0.22265217604778442,1.1668767418647013,19.15469769688957,1.0625619352297837,0.30201965440888134,0.9997218336504108,0.9997218336504108,-4.604399289150693,Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Mus musculus OX=10090 GN=Slc25a24 PE=1 SV=1,0,6.945,8,3,11,3,475,52.9,7.43,stress response;transport;other biological processes,other membranes;mitochondrion,transporter activity;other molecular function,229731,ENSMUSG00000040322,Slc25a24,NA,NA
O08914,0.22259244856762805,1.1668284342440238,19.929361794899265,0.7766763669732333,0.44742972660204083,0.9997218336504108,0.9997218336504108,-4.682435119425263,Fatty-acid amide hydrolase 1 OS=Mus musculus OX=10090 GN=Faah PE=1 SV=1,0,59.892,20,6,27,6,579,63.2,7.87,other metabolic processes,other membranes;ER/Golgi,other molecular function,14073,ENSMUSG00000034171,Faah,Arachidonic acid metabolism,NA
Q9DCC4,0.2223046790551244,1.166595714123561,20.29222031145634,1.7654971918340034,0.09442625284985952,0.9997218336504108,0.9997218336504108,-4.339748155843615,Pyrroline-5-carboxylate reductase 3 OS=Mus musculus OX=10090 GN=Pycr3 PE=1 SV=2,0,27.694,14,3,15,3,274,28.7,7.27,other metabolic processes,cytosol,other molecular function,66194,ENSMUSG00000022571,Pycr3,Glutamate and glutamine metabolism,NA
Q06194,-0.22225167290307013,-1.166552852942164,24.345322188445888,-1.508788772184996,0.14869365693050168,0.9997218336504108,0.9997218336504108,-4.446203964346507,Coagulation factor VIII OS=Mus musculus OX=10090 GN=F8 PE=2 SV=2,0.021,1.715,1,1,5,1,2319,266,7.34,protein metabolism;stress response,non-structural extracellular,other molecular function,14069,ENSMUSG00000031196,F8,"Platelet degranulation ; Common Pathway of Fibrin Clot Formation; COPII-mediated vesicle transport; Cargo concentration in the ER; Intrinsic Pathway of Fibrin Clot Formation; Gamma carboxylation, hypusine formation and arylsulfatase activation",Blood Clotting Cascade
Q8CGA3,-0.22206608842123643,-1.1664028003138598,18.66351053305405,-2.02756905793742,0.057662524573095265,0.9997218336504108,0.9997218336504108,-4.222925223915279,Large neutral amino acids transporter small subunit 4 OS=Mus musculus OX=10090 GN=Slc43a2 PE=1 SV=1,0.002,3.511,3,2,2,2,568,62.4,7.93,transport;other biological processes,plasma membrane;other membranes,transporter activity,215113,ENSMUSG00000038178,Slc43a2,Amino acid transport across the plasma membrane,NA
P05132,0.22190740489083538,1.1662745135101416,25.909037470498625,1.5019696927156856,0.15043305624432526,0.9997218336504108,0.9997218336504108,-4.4488991729711165,cAMP-dependent protein kinase catalytic subunit alpha OS=Mus musculus OX=10090 GN=Prkaca PE=1 SV=3,0,129.286,38,16,195,8,351,40.5,8.79,cell-cell signaling;protein metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes,non-structural extracellular;plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;ER/Golgi;nucleus;other cell component,kinase activity;other molecular function,18747,ENSMUSG00000005469,Prkaca,"Recruitment of NuMA to mitotic centrosomes; Factors involved in megakaryocyte development and platelet production; MAPK6/MAPK4 signaling; GLI3 is processed to GLI3R by the proteasome; Anchoring of the basal body to the plasma membrane; Ion homeostasis; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; AURKA Activation by TPX2; Rap1 signalling; RET signaling; DARPP-32 events; CD209 (DC-SIGN) signaling; Glucagon-like Peptide-1 (GLP1) regulates insulin secretion; Vasopressin regulates renal water homeostasis via Aquaporins; VEGFA-VEGFR2 Pathway; Interleukin-3, Interleukin-5 and GM-CSF signaling; PKA activation; PKA activation in glucagon signalling; CREB1 phosphorylation through the activation of Adenylate Cyclase; HDL assembly",Estrogen signaling; Hypothetical Network for Drug Addiction; Endochondral Ossification; PluriNetWork: mechanisms associated with pluripotency; Chemokine signaling pathway; G Protein Signaling Pathways; TNF-alpha NF-kB Signaling Pathway; IL-3 Signaling Pathway; MAPK signaling pathway
Q8BH64,0.22175620141925378,1.166152287045388,20.59869231111128,1.3245582952277093,0.2018785810240198,0.9997218336504108,0.9997218336504108,-4.516219307546672,EH domain-containing protein 2 OS=Mus musculus OX=10090 GN=Ehd2 PE=1 SV=1,0.002,3.483,3,2,8,1,543,61.1,6.51,cell organization and biogenesis;transport;other biological processes,non-structural extracellular;plasma membrane;other membranes;cytosol;cytoskeleton;other cytoplasmic organelle;other cell component,other molecular function,259300,ENSMUSG00000074364,Ehd2,Factors involved in megakaryocyte development and platelet production,Insulin Signaling
P0C0A3,0.22166716013705923,1.1660803158472532,20.80637676039785,1.5686931058017393,0.1341191552028313,0.9997218336504108,0.9997218336504108,-4.422210889480214,Charged multivesicular body protein 6 OS=Mus musculus OX=10090 GN=Chmp6 PE=1 SV=2,0,25.133,13,2,23,2,200,23.4,5.44,cell cycle OR cell proliferation;cell organization and biogenesis;transport;other biological processes,other membranes;other cytoplasmic organelle,other molecular function,208092,ENSMUSG00000025371,Chmp6,Macroautophagy; Sealing of the nuclear envelope (NE) by ESCRT-III; Pyroptosis; Endosomal Sorting Complex Required For Transport (ESCRT),NA
