Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
Q9D4H8,-1.137855147726281,-2.200536265117742,22.398968142825982,-7.2578802987665,9.486700576408906e-7,3.560674949678809e-5,1.2873703518775539e-5,5.8609161410386506,Cullin-2 OS=Mus musculus OX=10090 GN=Cul2 PE=1 SV=2,0,78.28,17,10,37,10,745,86.8,7.01,protein metabolism;other metabolic processes,nucleus;other cell component,other molecular function,71745,ENSMUSG00000024231,Cul2,Neddylation; Antigen processing: Ubiquitination & Proteasome degradation; Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,NA
Q9R0Y5,-1.135088692257085,-2.1963206461624063,24.70331004683176,-5.313084135910343,4.727801681754987e-5,5.715419149630799e-4,2.0664231545346838e-4,1.9755368441855978,Adenylate kinase isoenzyme 1 OS=Mus musculus OX=10090 GN=Ak1 PE=1 SV=1,0,180.253,50,11,116,11,194,21.5,5.81,cell cycle OR cell proliferation;other metabolic processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;other cell component,kinase activity;other molecular function,11636,ENSMUSG00000026817,Ak1,Interconversion of nucleotide di- and triphosphates,Purine metabolism
L0N7N1,1.134664980413799,2.1956756932102777,17.468454844018748,6.76970095252637,6.281963069644295e-6,1.2827573294024958e-4,4.637839111585756e-5,4.137152121328889,Kinesin-like protein KIF14 OS=Mus musculus OX=10090 GN=Kif14 PE=1 SV=1,0,8.467,2,2,7,1,1674,186.3,7.84,cell adhesion;cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component,cytoskeletal activity;other molecular function,381293,ENSMUSG00000041498,Kif14,RND2 GTPase cycle; RND1 GTPase cycle; RHO GTPases activate CIT,NA
Q9CQX5,-1.1339700424488406,-2.1946183034535562,20.732244056121157,-5.438771180693637,4.41143703386811e-5,5.50173207293488e-4,1.9891640924171136e-4,2.1241349518463206,Claudin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Cldnd1 PE=1 SV=1,0,9.963,6,1,2,1,253,28.6,6.1,NA,plasma membrane;other membranes,NA,224250,ENSMUSG00000022744,Cldnd1,NA,NA
Q4VAA2,-1.1279490398653387,-2.185478279465317,21.850004677359948,-5.028256390299652,8.716098939684818e-5,8.945350500337987e-4,3.234212385021825e-4,1.368000473412815,Protein CDV3 OS=Mus musculus OX=10090 GN=Cdv3 PE=1 SV=2,0,78.862,48,8,45,8,281,29.7,6.1,NA,plasma membrane;other membranes;cytosol;other cell component,NA,321022,ENSMUSG00000032803,Cdv3,NA,NA
Q6ZQ38,-1.1267513590714344,-2.183664715890716,25.575953643485366,-6.776012352642353,2.3845734937916784e-6,6.61803108382606e-5,2.392764609386846e-5,4.946065951733583,Cullin-associated NEDD8-dissociated protein 1 OS=Mus musculus OX=10090 GN=Cand1 PE=1 SV=2,0,419.482,34,35,348,35,1230,136.2,5.78,cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes,cytosol;ER/Golgi;nucleus;other cell component,other molecular function,71902,ENSMUSG00000020114,Cand1,Neutrophil degranulation; Neddylation; Iron uptake and transport,NA
P61458,-1.1248121626810104,-2.1807315179836824,19.9661139312558,-3.474115086242559,0.003717448464915185,0.014621221956318108,0.0052863369784661145,-1.8850910619974997,Pterin-4-alpha-carbinolamine dehydratase OS=Mus musculus OX=10090 GN=Pcbd1 PE=1 SV=2,0.001,4.177,14,2,8,2,104,12,6.8,other metabolic processes;other biological processes,cytosol;nucleus,other molecular function,13180,ENSMUSG00000020098,Pcbd1,Phenylalanine metabolism,NA
Q99PT1,-1.1244624949806514,-2.180203035558059,25.51108287376792,-7.390523445601961,7.401588106777122e-7,3.2054570031657844e-5,1.1589404729196487e-5,6.106921501537185,Rho GDP-dissociation inhibitor 1 OS=Mus musculus OX=10090 GN=Arhgdia PE=1 SV=3,0,214.227,56,10,169,10,204,23.4,5.2,signal transduction;other biological processes,non-structural extracellular;plasma membrane;other membranes;cytosol;nucleus;other cell component,enzyme regulator activity;other molecular function,192662,ENSMUSG00000025132,Arhgdia,RHOA GTPase cycle; CDC42 GTPase cycle; RAC1 GTPase cycle; RHOC GTPase cycle; RHOH GTPase cycle; Axonal growth inhibition (RHOA activation); RHOG GTPase cycle; RAC2 GTPase cycle; Axonal growth stimulation,NA
Q3TU36,-1.1220515943573446,-2.176562721237788,25.173344319259932,-6.431997729790197,4.694119079479997e-6,0.00010392990613612736,3.757610052137349e-5,4.27285600404722,"RAP1, GTP-GDP dissociation stimulator 1 OS=Mus musculus OX=10090 GN=Rap1gds1 PE=1 SV=1",0,294.462,41,20,233,20,606,66,5.35,cell organization and biogenesis;other biological processes,cytosol;mitochondrion;ER/Golgi,enzyme regulator activity,229877,ENSMUSG00000028149,Rap1gds1,NA,NA
Q8BW96,-1.1185871374920424,-2.1713422409801755,21.227869541337803,-5.545927539399641,2.8864929501745938e-5,4.0482806820776065e-4,1.463665344306553e-4,2.4660732478923766,Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus OX=10090 GN=Camk1d PE=1 SV=2,0,57.37,21,6,31,4,385,42.9,7.17,protein metabolism;other metabolic processes;stress response;developmental processes;other biological processes,nucleus;other cell component,kinase activity;other molecular function,227541,ENSMUSG00000039145,Camk1d,NA,NA
Q8CBB7,-1.1174756598852085,-2.1696700449957667,22.886457840813158,-6.7563357553196575,2.477692016177616e-6,6.688906735729307e-5,2.418389867019101e-5,4.908007541779579,AP-1 complex subunit gamma OS=Mus musculus OX=10090 GN=Ap1g1 PE=1 SV=1,0,129.205,28,19,79,19,825,91.7,6.8,transport;other biological processes,other membranes;cytosol;ER/Golgi;other cytoplasmic organelle,cytoskeletal activity;other molecular function,11765,ENSMUSG00000031731,Ap1g1,NA,NA
O88342,-1.1163764336340876,-2.168017547515342,26.08082147036885,-7.377494226868187,7.58345692693145e-7,3.235440199989384e-5,1.1697809678232042e-5,6.082868577583611,WD repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Wdr1 PE=1 SV=3,0,295.803,46,23,253,23,606,66.4,6.6,cell organization and biogenesis;developmental processes;other biological processes,plasma membrane;other membranes;cytoskeleton;other cell component,cytoskeletal activity,22388,ENSMUSG00000005103,Wdr1,Platelet degranulation,Hypertrophy Model
Q8K394,-1.1162537503142929,-2.167833192351047,21.133579576367413,-8.030351783866601,2.3106630747954944e-7,1.5649603588022105e-5,5.658150761465489e-6,7.258286756607593,Inactive phospholipase C-like protein 2 OS=Mus musculus OX=10090 GN=Plcl2 PE=1 SV=2,0,57.787,9,8,19,8,1128,125.7,6.92,cell cycle OR cell proliferation;other metabolic processes;developmental processes;signal transduction;other biological processes,other cell component,signal transduction activity or receptor binding;other molecular function,224860,ENSMUSG00000038910,Plcl2,NA,NA
A0A2R8VJW0,1.1103187832181405,2.1589334662105304,19.165709597249503,5.424875716531824,3.7276696498077515e-5,4.901728555950906e-4,1.7722314182180536e-4,2.2117838958476437,"Aconitate hydratase, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Aco2 PE=1 SV=1",0,80.88,71,5,108,1,62,7.5,9.19,NA,NA,NA,NA,ENSMUSG00000022477,Aco2,NA,NA
E9PY39,-1.1095800447451474,-2.157828257623795,23.869175776446802,-8.796539665811904,6.147551042819232e-8,8.921410687024471e-6,3.2255568895540102e-6,8.561430819172527,Predicted gene 20431 OS=Mus musculus OX=10090 GN=Gm20431 PE=3 SV=1,0,64.173,17,5,49,1,371,42.1,6.76,protein metabolism;DNA metabolism;other metabolic processes;stress response,other membranes;nucleus,other molecular function,NA,ENSMUSG00000089739,Gm20431,NA,NA
O88543,-1.107082528300264,-2.1540959723248565,21.657425519614545,-5.686114816200681,2.151263694538358e-5,3.2359275649525456e-4,1.1699571757649525e-4,2.758474454057424,COP9 signalosome complex subunit 3 OS=Mus musculus OX=10090 GN=Cops3 PE=1 SV=3,0,86.213,28,8,54,8,423,47.8,6.65,protein metabolism;other metabolic processes;developmental processes,cytosol;nucleus,NA,26572,ENSMUSG00000019373,Cops3,Neddylation; DNA Damage Recognition in GG-NER; Formation of TC-NER Pre-Incision Complex; Cargo recognition for clathrin-mediated endocytosis,TNF-alpha NF-kB Signaling Pathway
P63328,-1.1069657885958541,-2.1539216746762975,27.71075676546114,-6.898922001677513,1.8793466987947926e-6,5.568801007481412e-5,2.013413022490051e-5,5.18255740964544,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Mus musculus OX=10090 GN=Ppp3ca PE=1 SV=1,0,264.461,40,18,422,10,521,58.6,5.86,cell-cell signaling;cell cycle OR cell proliferation;protein metabolism;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;nucleus;other cell component,other molecular function,19055,ENSMUSG00000028161,Ppp3ca,FCERI mediated Ca+2 mobilization; Ca2+ pathway; Calcineurin activates NFAT; CLEC7A (Dectin-1) induces NFAT activation,Mitochondrial Gene Expression; MicroRNAs in Cardiomyocyte Hypertrophy; Alzheimers Disease; Serotonin and anxiety; G Protein Signaling Pathways; Spinal Cord Injury; MAPK signaling pathway
A0A0R4J049,-1.1048930763105567,-2.1508293687539637,19.80702174515045,-7.581445951220728,5.199732254026872e-7,2.4395410491809404e-5,8.82021769267959e-6,6.456592507855802,Protein arginine N-methyltransferase 5 OS=Mus musculus OX=10090 GN=Prmt5 PE=1 SV=1,0,32.404,8,4,8,1,637,72.7,6.34,cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;developmental processes;other biological processes,cytosol;ER/Golgi;nucleus;other cell component,nucleic acid binding activity;other molecular function,27374,ENSMUSG00000023110,Prmt5,NA,NA
Q62426,-1.104536604114152,-2.150297990927858,21.191200667777355,-4.556946165118017,2.4393570804202903e-4,0.0019179196192320475,6.934283218709274e-4,0.34833018054071463,Cystatin-B OS=Mus musculus OX=10090 GN=Cstb PE=1 SV=1,0,30.555,42,3,21,3,98,11,7.39,other biological processes,non-structural extracellular;cytosol;nucleus;other cell component,enzyme regulator activity;other molecular function,13014,ENSMUSG00000005054,Cstb,Neutrophil degranulation,NA
O35551,-1.1037912989941212,-2.14918742066572,21.234677463352774,-6.614679472220151,3.269570248446905e-6,8.20724608224793e-5,2.967349007188168e-5,4.632408055372371,Rab GTPase-binding effector protein 1 OS=Mus musculus OX=10090 GN=Rabep1 PE=1 SV=2,0,70.556,10,8,34,8,862,99.5,5.01,transport;signal transduction;other biological processes,other cytoplasmic organelle;other cell component,signal transduction activity or receptor binding;enzyme regulator activity;other molecular function,54189,ENSMUSG00000020817,Rabep1,NA,NA
P70349,-1.1006175843696262,-2.144464724349621,23.983442091343804,-5.752499574022889,1.8732541328599093e-5,2.895095897098393e-4,1.0467286894870931e-4,2.89612845033691,Histidine triad nucleotide-binding protein 1 OS=Mus musculus OX=10090 GN=Hint1 PE=1 SV=3,0,82.95,56,5,43,5,126,13.8,6.87,other metabolic processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;nucleus;other cell component,other molecular function,15254,ENSMUSG00000020267,Hint1,NA,NA
P68510,-1.094547042343784,-2.1354602482327523,27.765543869086425,-7.339093211786806,8.146975390588814e-7,3.235440199989384e-5,1.1697809678232042e-5,6.011835986312006,14-3-3 protein eta OS=Mus musculus OX=10090 GN=Ywhah PE=1 SV=2,0,181.185,61,16,341,10,246,28.2,4.89,cell organization and biogenesis;other metabolic processes;transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;other cell component,signal transduction activity or receptor binding;cytoskeletal activity;other molecular function,22629,ENSMUSG00000018965,Ywhah,TP53 Regulates Metabolic Genes; Activation of BAD and translocation to mitochondria ; RHO GTPases activate PKNs; Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,TNF-alpha NF-kB Signaling Pathway; Myometrial Relaxation and Contraction Pathways; Alpha6-Beta4 Integrin Signaling Pathway; Calcium Regulation in the Cardiac Cell
P62962,-1.0918462355843914,-2.1314662854299047,24.846577451203384,-5.019788779236203,8.877192026549031e-5,9.016756127997354e-4,3.2600292566276333e-4,1.3498254434370462,Profilin-1 OS=Mus musculus OX=10090 GN=Pfn1 PE=1 SV=2,0,96.137,54,7,77,7,140,14.9,8.28,cell organization and biogenesis;developmental processes;other biological processes,non-structural extracellular;cytosol;cytoskeleton;nucleus;other cell component,signal transduction activity or receptor binding;enzyme regulator activity;cytoskeletal activity;other molecular function,18643,ENSMUSG00000018293,Pfn1,RHO GTPases Activate Formins; PCP/CE pathway; Signaling by ROBO receptors,G13 Signaling Pathway; Regulation of Actin Cytoskeleton
Q9D2M8,-1.090432375409943,-2.1293784435718015,20.965838621749764,-4.576035562879734,3.1014216273978076e-4,0.0022718778129321117,8.214027342543714e-4,0.3067824855341126,Ubiquitin-conjugating enzyme E2 variant 2 OS=Mus musculus OX=10090 GN=Ube2v2 PE=1 SV=4,0,57.601,43,5,56,1,145,16.4,8.09,protein metabolism;DNA metabolism;other metabolic processes;stress response;other biological processes,nucleus;other cell component,other molecular function,70620,ENSMUSG00000022674,Ube2v2,Formation of Incision Complex in GG-NER; Antigen processing: Ubiquitination & Proteasome degradation; E3 ubiquitin ligases ubiquitinate target proteins; Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks; Processing of DNA double-strand break ends; G2/M DNA damage checkpoint; Nonhomologous End-Joining (NHEJ),NA
O88485,-1.0897547612924505,-2.1283785384965457,22.38862395488384,-8.007615797115207,2.4060230377863637e-007,1.570293526316723e-5,5.677432953288136e-6,7.218369370946068,Cytoplasmic dynein 1 intermediate chain 1 OS=Mus musculus OX=10090 GN=Dync1i1 PE=1 SV=2,0,141.387,25,10,72,10,628,70.7,5.12,transport;other biological processes,cytoskeleton;nucleus;other cytoplasmic organelle;other cell component,cytoskeletal activity;other molecular function,13426,ENSMUSG00000029757,Dync1i1,MHC class II antigen presentation; COPI-mediated anterograde transport; Separation of Sister Chromatids; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation; HSP90 chaperone cycle for steroid hormone receptors (SHR); COPI-independent Golgi-to-ER retrograde traffic; Aggrephagy,NA
D3YYK8,-1.084895922138493,-2.12122244952175,23.280131089373967,-5.89390046937512,1.397608688077074e-5,2.326132581801472e-4,8.410186727709395e-5,3.1875372578060226,Microtubule-associated protein RP/EB family member 2 (Fragment) OS=Mus musculus OX=10090 GN=Mapre2 PE=1 SV=1,0,105.974,35,8,98,6,260,29.4,6.44,cell cycle OR cell proliferation;other biological processes,cytoskeleton;other cell component,cytoskeletal activity,NA,ENSMUSG00000024277,Mapre2,NA,NA
P61205,-1.080164750717838,-2.1142775104196496,26.238758014729655,-6.596688613212203,3.3874416725766523e-6,8.449308627610499e-5,3.054867286335748e-5,4.597204593021761,ADP-ribosylation factor 3 OS=Mus musculus OX=10090 GN=Arf3 PE=2 SV=2,0,190.577,59,11,184,6,181,20.6,7.43,transport,plasma membrane;other membranes;ER/Golgi;other cell component,other molecular function,11842,ENSMUSG00000051853,Arf3,COPI-dependent Golgi-to-ER retrograde traffic; COPI-mediated anterograde transport; Synthesis of PIPs at the Golgi membrane,NA
Q9CQI3,-1.0782651922823092,-2.1114955289764334,22.895859453988795,-6.872850955361522,1.976359798770321e-6,5.7270837992307604e-5,2.0706405358661044e-5,5.132572865043029,Glia maturation factor beta OS=Mus musculus OX=10090 GN=Gmfb PE=1 SV=3,0,22.848,35,4,25,4,142,16.7,5.16,cell organization and biogenesis;signal transduction;other biological processes,NA,signal transduction activity or receptor binding;cytoskeletal activity;other molecular function,63985,ENSMUSG00000062014,Gmfb,NA,NA
A0A1L1SVK0,-1.077992726508981,-2.111096791943955,23.34581015831854,-4.620225661473074,2.1223022198705617e-4,0.0017249175231682974,6.236479628563792e-4,0.4860461353698957,Platelet-activating factor acetylhydrolase IB subunit beta (Fragment) OS=Mus musculus OX=10090 GN=Pafah1b2 PE=1 SV=1,0,109.003,31,4,84,4,197,22,6.14,other metabolic processes,NA,other molecular function,NA,ENSMUSG00000003131,Pafah1b2,NA,NA
Q91X97,-1.075474708892454,-2.107415388394335,21.696627045802416,-5.974529292999992,1.1839712083081363e-5,2.07379134752994e-4,7.497841096197421e-5,3.352580725856658,Neurocalcin-delta OS=Mus musculus OX=10090 GN=Ncald PE=1 SV=4,0,109.98,47,8,99,4,193,22.2,5.35,signal transduction;other biological processes,cytosol,cytoskeletal activity;other molecular function,52589,ENSMUSG00000051359,Ncald,Activation of Ca-permeable Kainate Receptor,NA
P08228,-1.0731165284784083,-2.103973492400393,26.853052054136604,-8.071620407346423,2.1474949105927668e-7,1.5649603588022105e-5,5.658150761465489e-6,7.330555749570056,Superoxide dismutase [Cu-Zn] OS=Mus musculus OX=10090 GN=Sod1 PE=1 SV=2,0,100.494,32,4,105,4,154,15.9,6.51,cell organization and biogenesis;other metabolic processes;stress response;transport;developmental processes;other biological processes,non-structural extracellular;plasma membrane;other membranes;cytosol;mitochondrion;nucleus;other cytoplasmic organelle;other cell component,other molecular function,20655,ENSMUSG00000022982,Sod1,Platelet degranulation ; Detoxification of Reactive Oxygen Species,One carbon metabolism and related pathways; Oxidative Stress; Oxidative Stress and Redox Pathway
E9Q6H8,1.0727968382768047,2.1035073195969236,19.70723648486241,2.85560338306224,0.012699511588637259,0.037018324830487746,0.013384061880526738,-3.045998379899924,"Pleckstrin homology domain-containing, family A member 5 OS=Mus musculus OX=10090 GN=Plekha5 PE=1 SV=1",0,35.061,4,4,9,4,1269,144.3,7.39,developmental processes,cytosol;nucleus;other cell component,other molecular function,109135,ENSMUSG00000030231,Plekha5,Synthesis of PIPs at the plasma membrane,NA
